"OBJECTID","FIPS","FIPS_1","EDU1","EDU1_Z","EDU2","EDU2_Z","EDU3","EDU3_Z","EDU4","EDU4_Z","EDU5","EDU5_Z","EDU6","EDU5_Z1","EDU6_Z","EDU7","EDU7_Z","EDU_COMP","EDU_RANK","EE1","EE1_Z","EE2","EE2_Z","EE3","EE3_Z","EE4","EE4_Z","EE_COMP","EE_RANK","N1","N1_Z","N2","N2_Z","N3","N3_Z","N4","N4_Z","N5","N5_Z","N6","N6_Z","N_COMP","N_RANK","COMP","COMP_RANK","COMP_OPP"
821,26125981000,,0,0,0,0,0,0,0,0,74.734015,0.7328,53.11288,0.7328,0.855415,25.809989,0.957393,0.363658,4,0,0,0,0,0,0,-30.995243,-1.001902,-0.250475,2,0,0,0,0,0,0,0,0,-100,-0.088979,0,0,-0.01483,2,0.032784,3,"Moderate"
822,26125141300,,21.788413,0.085528,4.807692,0.107858,31.730769,-1.51721,34.990958,-1.24526,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.85794,1,3.131246,0.263908,35884,-0.666729,18.124698,-0.232295,-23.879591,-0.394209,-0.257331,2,10.707912,0.215562,71600,-0.865088,66.755496,-0.1787,17.4722,0.021906,-11.850286,-0.033537,6.312375,0.032223,-0.134606,2,-0.416626,2,"Low"
823,26125141400,,71.197649,-2.0873,4.710145,0.118025,27.536232,-1.1804,42.875704,-0.780812,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-1.052426,1,9.657534,-1.15852,25417,-1.05386,17.965368,-0.216822,-32.444254,-1.125651,-0.888713,1,22.257721,-0.780863,86900,-0.680573,67.39726,-0.148883,45.053,-1.71116,-14.316705,-0.035089,3.302629,0.111885,-0.54078,2,-0.827306,1,"Very Low"
824,26125141500,,40.059701,-0.717973,8.223684,-0.248183,18.75,-0.474879,40.027894,-0.94856,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.832298,1,5.265589,-0.20128,31844,-0.816153,27.79401,-1.17129,-32.506884,-1.130999,-0.829931,1,19.695846,-0.559845,81100,-0.75052,51.685912,-0.878844,31.8998,-0.884664,-7.43759,-0.030762,2.761278,0.126214,-0.496404,2,-0.719544,1,"Very Low"
825,26125141600,,40.943789,-0.756851,14.968815,-0.951211,20.997921,-0.655382,35.340314,-1.22468,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-1.003517,1,8.534202,-0.913686,26851,-1.00082,27.256715,-1.11911,-31.645582,-1.057442,-1.022765,1,23.364953,-0.876386,68600,-0.901268,53.355049,-0.801295,31.4876,-0.858763,-27.617385,-0.043454,3.940799,0.094994,-0.564362,1,-0.863548,1,"Very Low"
826,26125142000,,71.428571,-2.09745,23.076923,-1.7963,22.307692,-0.760554,45.148248,-0.64695,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-1.24825,1,0,0.946375,27287,-0.984699,19.599303,-0.375495,-25.288274,-0.514514,-0.232083,2,33.284778,-1.73219,68500,-0.902474,58.406114,-0.566619,45.392,-1.73246,-26.325913,-0.042642,9.210526,-0.044486,-0.836812,1,-0.772382,1,"Very Low"
827,26125142100,,31.077694,-0.322979,12.790698,-0.724191,19.767442,-0.556577,41.813899,-0.843357,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.840514,1,1.899827,0.5323,21101,-1.2135,24.177396,-0.820078,-31.822625,-1.072562,-0.64346,1,36.790393,-2.03463,24900,-1.42828,27.288428,-2.01237,33.1976,-0.966212,-36.692143,-0.049161,11.788618,-0.112724,-1.100563,1,-0.861512,1,"Very Low"
828,26125142200,,70.030581,-2.03598,0,0.608952,18.84058,-0.482152,40.507565,-0.920305,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.89514,1,14.912281,-2.30381,12500,-1.53161,37.248322,-2.08941,-37.265997,-1.537438,-1.865567,1,14.384749,-0.101646,75500,-0.818055,28.879892,-1.93843,53.8439,-2.26354,-20.25965,-0.038826,6.194163,0.035351,-0.854191,1,-1.204966,1,"Very Low"
829,26125142300,,60,-1.59487,0,0.608952,30.573248,-1.42426,24.622166,-1.85602,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-1.100384,1,10.526316,-1.34787,19756,-1.26324,30.864198,-1.46944,-29.864731,-0.905354,-1.246476,1,10.798122,0.207779,83100,-0.7264,28.684211,-1.94752,36.3756,-1.1659,-5.806049,-0.029736,10.526316,-0.079313,-0.623515,1,-0.990125,1,"Very Low"
830,26125142400,,51.106195,-1.20375,8.759124,-0.30399,4.379562,0.679038,42.102367,-0.826365,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.727366,2,11.692559,-1.60206,27925,-0.961102,19.471947,-0.363127,-33.970622,-1.256006,-1.045574,1,24.87715,-1.00685,58300,-1.02548,59.362224,-0.522197,36.9422,-1.20151,-7.604257,-0.030867,5.68879,0.048728,-0.623029,1,-0.798656,1,"Very Low"
831,26125142500,,22.222222,0.06645,0,0.608952,29.464286,-1.33521,50.47619,-0.333112,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.632773,2,7.216495,-0.626487,40817,-0.484276,24.197531,-0.822033,-31.88495,-1.077885,-0.75267,1,24.387528,-0.964606,98300,-0.54309,62.002946,-0.399507,23.0183,-0.326587,-43.494587,-0.05344,14.435946,-0.182794,-0.411671,2,-0.599038,2,"Low"
832,26125142700,,38.249754,-0.638378,1.677852,0.434073,36.241611,-1.87942,51.757435,-0.257641,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.825408,1,6.998739,-0.579026,37038,-0.624047,24.985994,-0.898602,-44.055614,-2.117287,-1.05474,1,19.696203,-0.559876,76700,-0.803583,59.64691,-0.50897,22.3369,-0.283771,-20.598218,-0.039039,2.888227,0.122854,-0.345398,2,-0.741849,1,"Very Low"
833,26125143500,,11.372549,0.543577,13.473684,-0.795378,13.473684,-0.051201,58.602941,0.145587,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.003298,3,1.870824,0.538622,71563,0.652901,14.505777,0.119142,-26.548488,-0.622139,0.172132,3,6.53622,0.575462,173800,0.367429,90.378619,0.918849,9.24341,0.538969,-4.980092,-0.029216,0.682071,0.181247,0.425457,4,0.200295,3,"Moderate"
834,26125144100,,21.698113,0.089499,12.698413,-0.714573,11.904762,0.07478,61.182164,0.297514,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,-0.010326,3,1.669648,0.582469,56064,0.079652,8.463542,0.70591,-25.737562,-0.552884,0.203787,3,10.368787,0.244819,149500,0.074374,84.317233,0.637232,11.844,0.375559,-3.478244,-0.028272,0.818331,0.17764,0.246892,3,0.146784,3,"Moderate"
835,26125144500,,3.703704,0.880823,0,0.608952,14.035088,-0.096281,69.758454,0.802693,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.339526,4,4.830508,-0.106452,72946,0.704053,12.777053,0.28702,-24.965041,-0.486909,0.099428,3,9.578544,0.312995,179200,0.432552,92.542373,1.019379,5.882353,0.750164,-3.972573,-0.028583,1.578771,0.157513,0.44067,4,0.293208,4,"High"
836,26125144600,,4.677755,0.837988,0,0.608952,4.109589,0.700716,59.859626,0.219611,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.363966,4,1.746725,0.56567,69180,0.564763,11.183295,0.441792,-24.965041,-0.486909,0.271329,4,3.781513,0.813116,156900,0.163617,80.099813,0.441288,4.048086,0.865421,-4.35074,-0.02882,1.339171,0.163855,0.403079,4,0.346125,4,"High"
837,26125144701,,67.147271,-1.90918,0,0.608952,0,1.030708,52.248493,-0.228716,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,-0.045391,3,9.322561,-1.08551,31260,-0.837753,9.74478,0.581487,-23.734782,-0.381842,-0.430904,2,11.006637,0.18979,106100,-0.449023,51.709136,-0.877765,33.1,-0.960079,26.029494,-0.009713,0.349162,0.190058,-0.319455,2,-0.26525,2,"Low"
838,26125144900,,5.957944,0.78169,3.269755,0.268153,22.888283,-0.807174,50.260999,-0.345788,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.011054,3,1.085271,0.709836,41707,-0.451358,16.970199,-0.12018,-22.071345,-0.239781,-0.025371,2,9.24015,0.342189,133000,-0.124613,55.452196,-0.70386,9.894586,0.498052,-8.701602,-0.031557,1.044634,0.17165,0.02531,3,0.003665,3,"Moderate"
839,26125145100,,7.116788,0.730729,0,0.608952,25,-0.976741,63.545568,0.436729,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.140024,3,0.663717,0.801715,64583,0.394738,16.339286,-0.058911,-22.454814,-0.27253,0.216253,3,4.64135,0.738936,137000,-0.076374,88.384956,0.826222,6.432749,0.715579,2.427387,-0.024557,2.25458,0.139625,0.386572,4,0.247616,3,"Moderate"
840,26125145200,,8.567416,0.666936,12.173913,-0.659906,20.869565,-0.645075,72.231544,0.948369,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.070117,3,3.984576,0.077922,56090,0.080614,9.391992,0.615747,23.766595,3.674883,1.112291,5,4.773562,0.72753,166800,0.28301,60.861183,-0.452554,5.651398,0.764676,1.731046,-0.024995,0.954433,0.174038,0.245284,3,0.475898,4,"High"
841,26125145300,,24.75,-0.044711,3.846154,0.208077,11.923077,0.073309,63.02465,0.406044,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.117602,3,1.618304,0.593659,51400,-0.092851,13.482217,0.218541,-22.278998,-0.257515,0.115459,3,9.357613,0.332055,127400,-0.192149,77.622768,0.326202,14.5077,0.208183,-0.742091,-0.026551,1.100742,0.170165,0.136318,3,0.123126,3,"Moderate"
842,26125145400,,39.029126,-0.672652,5.627706,0.02239,9.52381,0.265965,65.54955,0.554771,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.050139,3,2.03471,0.502902,54073,0.006013,10.243056,0.533099,-21.006072,-0.148804,0.223303,3,13.014055,0.016606,157700,0.173265,77.438659,0.317648,19.4733,-0.103834,-10.266404,-0.032541,0.800519,0.178112,0.091543,3,0.121661,3,"Moderate"
843,26125145502,,15.305067,0.37064,30.927835,-2.61458,8.762887,0.327066,60.72381,0.270515,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,-0.209409,2,0.557621,0.824839,56795,0.106689,9.181732,0.636165,-18.556448,0.060399,0.407023,4,3.4689,0.840086,167700,0.293864,70.755886,0.007162,11.4031,0.403263,-0.913607,-0.026659,0.568747,0.184246,0.28366,4,0.160425,3,"Moderate"
844,26125145700,,10.133843,0.59805,28.742515,-2.38681,5.389222,0.597964,55.985736,-0.008577,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,-0.145553,3,3.110273,0.268479,51144,-0.10232,8.795014,0.67372,-24.509689,-0.448021,0.097965,3,10.464135,0.236593,127900,-0.186119,70.499529,-0.004749,8.752556,0.569812,-33.850538,-0.047374,1.31337,0.164537,0.122117,3,0.024843,3,"Moderate"
845,26125145900,,44.236311,-0.901644,0,0.608952,5.371901,0.599355,51.207464,-0.290037,65.788687,0.201528,31.240217,0.201528,-0.245416,44.098316,0.224386,0.028161,3,4.580745,-0.052016,32188,-0.80343,17.599411,-0.181283,-23.618687,-0.371927,-0.352164,2,6.122449,0.611159,132700,-0.128231,33.618012,-1.71829,27.229,-0.59117,-4.742821,-0.029067,0,0,-0.309267,2,-0.21109,2,"Low"
846,26125150000,,26.131687,-0.105473,0,0.608952,3.75,0.72959,84.579439,1.675711,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,1.061142,5,1.195559,0.685798,77826,0.884546,5.836271,0.961046,-27.343153,-0.690005,0.460346,4,8.048685,0.444979,242400,1.194735,89.325363,0.869914,9.333835,0.533287,-9.493761,-0.032055,0.523854,0.185435,0.532716,5,0.684735,5,"Very High"
847,26125150100,,5.335366,0.809069,0,0.608952,13.157895,-0.025844,72.085492,0.939766,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.157793,3,0,0.946375,54279,0.013632,9.260764,0.628491,-29.615699,-0.884086,0.176103,3,8.667335,0.391606,190100,0.564004,64.179923,-0.298363,5.640511,0.76536,-17.046889,-0.036806,0,0,0.230967,3,0.083092,3,"Moderate"
848,26125150200,,1.843318,0.962635,0,0.608952,0,1.030708,83.949314,1.638594,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,1.251443,5,1.325967,0.657375,171318,4.342457,1.615646,1.370915,-29.301791,-0.857277,1.378368,5,15.103189,-0.163627,677700,6.444389,94.254144,1.098909,3.468664,0.90183,1.832817,-0.024931,1.178947,0.168095,1.404111,5,1.344641,5,"Very High"
849,26125150300,,5.545287,0.799837,11.877395,-0.629,8.429119,0.353867,87.741092,1.861945,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,0.986552,5,0,0.946375,106875,1.958957,6.613226,0.885595,-25.808788,-0.558967,0.80799,5,14.635365,-0.123267,319900,2.129373,92.04213,0.996137,5.609195,0.767328,-3.626898,-0.028365,0.852697,0.176731,0.652989,5,0.815844,5,"Very High"
850,26125150500,,9.183673,0.639835,0,0.608952,5.294118,0.605601,90.342241,2.015164,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.249333,5,0,0.946375,120000,2.444401,7.887701,0.76183,-34.140183,-1.270487,0.72053,5,4.210526,0.776104,414400,3.269029,98.076923,1.276518,6.254343,0.726789,-3.478267,-0.028272,1.006923,0.172649,1.032136,5,1.000666,5,"Very High"
851,26125150600,,0,1.043697,0,0.608952,27.007299,-1.13792,86.493124,1.788435,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,0.974626,5,0,0.946375,111406,2.126541,6.425041,0.90387,-25.272066,-0.51313,0.865914,5,8.382727,0.41616,418000,3.312445,97.781885,1.262811,3.579336,0.894876,-4.156001,-0.028698,0.940203,0.174414,1.005335,5,0.948625,5,"Very High"
852,26125150800,,6.747231,0.74698,0,0.608952,0,1.030708,91.173343,2.064119,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,1.281425,5,0.581395,0.819657,113409,2.200625,3.229222,1.214219,-21.91541,-0.226464,1.002009,5,6.803131,0.552435,368500,2.715482,95.736434,1.167777,5.256443,0.789493,-1.692048,-0.027148,0.92001,0.174949,0.895498,5,1.059644,5,"Very High"
853,26125150900,,13.054499,0.469611,0,0.608952,5.504587,0.588701,87.751083,1.862534,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.200797,5,3.501401,0.183232,104963,1.888239,7.696629,0.780385,-22.717928,-0.295,0.639214,5,11.633663,0.135695,425500,3.402894,76.7507,0.285685,6.702489,0.69863,-4.975881,-0.029214,1.178161,0.168116,0.776968,5,0.872326,5,"Very High"
854,26125151000,,7.223476,0.726037,0,0.608952,11.484594,0.108518,91.806117,2.101392,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.202954,5,0,0.946375,147500,3.46152,8.287037,0.72305,-24.699888,-0.464264,1.16667,5,5.438066,0.670202,466700,3.89976,96.485623,1.202585,4.293276,0.850015,-3.630002,-0.028367,0.92388,0.174847,1.128173,5,1.165933,5,"Very High"
855,26125152000,,0,1.043697,0,0.608952,10.380623,0.197165,83.309353,1.600898,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,1.138561,5,1.25,0.673933,127500,2.721797,6.030445,0.94219,-24.926382,-0.483607,0.963578,5,8.045977,0.445212,663500,6.273139,92.152778,1.001278,1.284453,1.039076,-2.164787,-0.027446,0.914402,0.175097,1.484393,5,1.195511,5,"Very High"
856,26125152600,,5.983773,0.780554,0,0.608952,8.59375,0.340647,95.784996,2.335765,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.277386,5,0,0.946375,132727,2.915124,3.068592,1.229818,-20.150215,-0.075712,1.253901,5,14.572271,-0.117824,644100,6.039178,81.491713,0.505956,2.99945,0.931313,1.812671,-0.024944,1.111428,0.169882,1.250594,5,1.260627,5,"Very High"
857,26125152900,,0,1.043697,0,0.608952,0,1.030708,87.404844,1.842139,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.34304,5,0.517866,0.833504,82571,1.060045,5.937235,0.951242,-21.496533,-0.19069,0.663525,5,8.047619,0.445071,211500,0.822085,63.438633,-0.332804,2.419143,0.967777,7.928636,-0.021097,1.06383,0.171142,0.342029,4,0.782865,5,"Very High"
858,26125153000,,7.073171,0.732647,0,0.608952,0,1.030708,88.412592,1.901499,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.307084,5,0,0.946375,66679,0.472261,3.073286,1.229362,-24.28763,-0.429056,0.554735,5,10.993485,0.190925,196700,0.643599,77.584629,0.32443,9.864117,0.499966,-5.325001,-0.029433,1.781416,0.152149,0.296939,4,0.719586,5,"Very High"
859,26125153100,,13.541667,0.448187,0,0.608952,0,1.030708,92.732167,2.15594,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.302796,5,0.990099,0.730579,112344,2.161234,5.522682,0.991499,-24.28763,-0.429056,0.863564,5,7.244898,0.514323,414800,3.273853,88.448845,0.82919,5.788712,0.756048,6.087087,-0.022256,1.632047,0.156103,0.917877,5,1.028079,5,"Very High"
860,26125153300,,0,1.043697,0,0.608952,17.391304,-0.365778,92.167655,2.122688,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.18362,5,0.656455,0.803298,106875,1.958957,3.709677,1.167562,-21.496533,-0.19069,0.934782,5,6.480218,0.580293,319100,2.119725,79.72283,0.423773,3.132388,0.92296,14.097406,-0.017218,1.770514,0.152438,0.696995,5,0.938466,5,"Very High"
861,26125154000,,5.519481,0.800972,5.555556,0.02991,5.555556,0.584608,81.240064,1.479008,40.980223,-1.271871,13.058962,-1.271871,-1.160462,74.750178,-1.00416,-0.077428,3,0,0.946375,75250,0.789269,8.526316,0.699813,-19.751022,-0.04162,0.598459,5,7.2,0.518196,189200,0.55315,80.295567,0.450383,5.555556,0.770698,-1.741195,-0.027179,3.491872,0.106876,0.395354,4,0.305462,4,"High"
862,26125154100,,5.555556,0.799386,0,0.608952,0,1.030708,75.051867,1.114497,80.341341,1.065825,63.079038,1.065825,1.357003,21.554886,1.127941,1.014902,5,1.373626,0.646988,82000,1.038926,5.716302,0.972697,-16.823763,0.208375,0.716746,5,8.158116,0.435538,217500,0.894444,89.102564,0.859562,4.394757,0.843638,-2.226263,-0.027484,1.142264,0.169066,0.529127,5,0.753592,5,"Very High"
863,26125154200,,29.045643,-0.233617,17.117117,-1.17512,0,1.030708,58.564593,0.143329,81.017954,1.10601,65.959129,1.10601,1.501955,22.096871,1.106217,0.497069,4,0.929512,0.743784,44702,-0.340585,20.447284,-0.457843,-21.961129,-0.230368,-0.071253,2,12.355737,0.073401,155500,0.146733,68.706429,-0.088058,20.5085,-0.168882,8.893642,-0.02049,2.362495,0.136769,0.013245,3,0.146354,3,"Moderate"
864,26125154500,,3.72807,0.879751,0,0.608952,13.138686,-0.024302,85.080386,1.705219,81.017954,1.10601,65.959129,1.10601,1.501955,22.096871,1.106217,0.9834,5,0.736196,0.785918,152330,3.640164,7.148531,0.833611,-15.47242,0.323782,1.395869,5,10.242291,0.255732,573500,5.187752,95.828221,1.172042,3.487838,0.900625,6.151285,-0.022215,2.118839,0.143218,1.272859,5,1.217376,5,"Very High"
865,26125154600,,2.748414,0.922833,0,0.608952,9.322034,0.282168,82.299887,1.541436,81.017954,1.10601,65.959129,1.10601,1.501955,22.096871,1.106217,1.009939,5,6.342495,-0.435995,107273,1.973678,9.851301,0.571143,-18.83193,0.036873,0.536424,4,8.422072,0.412766,305200,1.952093,86.786469,0.751955,1.843925,1.003922,-2.858445,-0.027882,0.8994,0.175494,0.711391,5,0.752585,5,"Very High"
866,26125156100,,4.868914,0.829581,14.714715,-0.924727,10.510511,0.186735,83.508878,1.61265,81.017954,1.10601,65.959129,1.10601,1.501955,22.096871,1.106217,0.77406,5,0.762873,0.780104,109680,2.062703,3.760615,1.162615,-17.519227,0.14898,1.038601,5,0.5689,1.090274,301600,1.908678,96.12206,1.185694,2.662364,0.952494,-6.787448,-0.030353,0.282885,0.191813,0.8831,5,0.898587,5,"Very High"
867,26125156200,,1.083424,0.996053,9.333333,-0.363839,10.444444,0.19204,78.181013,1.298817,80.341341,1.065825,63.079038,1.065825,1.357003,21.554886,1.127941,0.810548,5,0.609013,0.813638,92661,1.433235,7.576166,0.792083,-8.114783,0.952141,0.997775,5,3.638498,0.825454,226500,1.002983,95.127893,1.139504,1.661475,1.015386,2.584572,-0.024459,0.587084,0.183761,0.690438,5,0.83292,5,"Very High"
868,26125156300,,0.936524,1.002513,0,0.608952,10.810811,0.162622,83.700608,1.623944,83.011218,1.224392,69.648882,1.224392,1.687657,9.598331,1.607167,1.131035,5,0.733138,0.786585,109750,2.065292,7.942238,0.756534,-17.095721,0.185149,0.94839,5,6.957708,0.539099,329600,2.246354,88.636364,0.837902,1.946411,0.997482,-6.983142,-0.030476,0.704935,0.180642,0.795167,5,0.958197,5,"Very High"
869,26125156400,,1.684211,0.969632,0,0.608952,13.636364,-0.064264,82.665721,1.562985,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.136155,5,0,0.946375,113871,2.217712,13.577275,0.20931,-21.747721,-0.212143,0.790314,5,8.184143,0.433292,362000,2.637093,86.629526,0.744663,4.170685,0.857718,-6.965037,-0.030465,0.489691,0.186339,0.804773,5,0.910414,5,"Very High"
870,26125156900,,0.142248,1.037442,16.666667,-1.12817,0,1.030708,81.708494,1.5066,81.017954,1.10601,65.959129,1.10601,1.501955,22.096871,1.106217,0.880109,5,0.187091,0.905598,97875,1.626081,6.675225,0.879575,-11.211083,0.68771,1.024741,5,1.926606,0.973143,212400,0.832939,94.761459,1.122479,3.413655,0.905286,-10.015547,-0.032383,0.736525,0.179805,0.663545,5,0.856132,5,"Very High"
871,26125157000,,1.37931,0.983041,0,0.608952,11.640212,0.096023,87.194719,1.829762,86.39312,1.425246,71.370411,1.425246,1.7743,7.875093,1.676235,1.19908,5,1.119403,0.702397,116154,2.302152,12.034838,0.359098,-9.934713,0.796715,1.04009,5,6.402794,0.586973,261800,1.428696,97.263682,1.238734,5.329289,0.784916,-5.042748,-0.029256,1.551056,0.158246,0.694718,5,0.977963,5,"Very High"
872,26125157200,,29.102845,-0.236133,7.216495,-0.143206,0,1.030708,61.435803,0.312455,80.341341,1.065825,63.079038,1.065825,1.357003,21.554886,1.127941,0.644942,4,2.838828,0.327642,73085,0.709194,5.256327,1.017365,-9.719866,0.815063,0.717316,5,18.38565,-0.446812,300000,1.889382,62.087912,-0.395559,15.9463,0.117787,19.242579,-0.013981,0.463293,0.187037,0.222976,3,0.528411,4,"High"
873,26125157300,,9.70266,0.617012,0,0.608952,34.375,-1.72953,80.966511,1.462894,80.341341,1.065825,63.079038,1.065825,1.357003,21.554886,1.127941,0.6443,4,0.819672,0.767724,85329,1.162053,10.572139,0.501142,-8.885333,0.886334,0.829313,5,6.805556,0.552226,234800,1.10308,67.436662,-0.147052,5.623626,0.766421,14.092452,-0.017221,0.457908,0.18718,0.407439,4,0.627017,5,"Very High"
874,26125157500,,0,1.043697,0,0.608952,0,1.030708,74.346793,1.072966,80.341341,1.065825,63.079038,1.065825,1.357003,21.554886,1.127941,1.04387,5,1.194922,0.685937,55819,0.070591,2.705224,1.265105,-10.285121,0.766789,0.697106,5,14.876033,-0.14403,232600,1.076548,33.756535,-1.71186,3.539095,0.897404,-1.666282,-0.027132,0.763359,0.179095,0.045004,3,0.595327,5,"Very High"
875,26125157600,,5.408389,0.805857,0,0.608952,19.252874,-0.515258,75.29595,1.128875,81.017954,1.10601,65.959129,1.10601,1.501955,22.096871,1.106217,0.820373,5,0.892288,0.751897,88073,1.263543,10.9447,0.464962,-22.615234,-0.28623,0.548543,5,11.555806,0.142412,234400,1.098256,82.090504,0.533777,7.765934,0.631807,-1.952359,-0.027312,0.373709,0.189409,0.428058,4,0.598991,5,"Very High"
